PC1,PC2,PC3
3.577785621631699442e+00,-6.427062882952155887e-01,1.344527931681693378e+00
3.459373873753629702e+00,-5.101989786086217338e-01,6.651718701301555514e-01
3.538241509829911813e+00,-9.295004645134209431e-01,1.549655228305182986e+00
3.684789787288751839e+00,-8.683638559748160235e-01,1.340068389829003337e+00
2.508056836973424186e+00,-7.531657091865532339e-01,5.989115021583151233e-01
-2.586271923545154228e-01,-8.658459409031212806e-01,6.311259262144414128e-01
1.139509502281152331e+00,-8.026420811848616887e-01,7.893299218369425052e-01
3.779079615881629550e+00,-7.354875840192639513e-01,1.578545170131145037e+00
-1.088294572090001688e+00,-9.598003497251256233e-01,1.551644981419707525e+00
4.282532639155648191e+00,-5.645713406533652279e-01,9.950081825915556566e-01
3.580319665334342982e+00,-6.406390873570247946e-01,1.343791426525293708e+00
3.459732103676826931e+00,-5.099067448035972117e-01,6.650677526734058986e-01
-1.399252801527277823e+00,-1.047837961197508383e+00,8.447603581210384460e-01
-1.294679564519495285e+00,-1.034545246871033664e+00,9.787810754116345047e-01
-1.136770229380526187e+00,-8.997509987339272763e-01,4.422762893245854032e-01
-1.899417348750652268e+00,-1.056846938484759191e+00,1.023517342398837959e+00
5.383675412401505156e-01,-8.540551339806382591e-01,1.078980399688972636e+00
-1.511922493662495315e-01,-9.203092793863308918e-01,1.415396739385120117e+00
1.733151084979643319e-01,-8.219326074190226317e-01,1.327470246701548895e+00
4.852419631087522833e-01,-8.069646391533354945e-01,1.137034338283163581e+00
-3.544437850547034474e-02,-7.501196757161346929e-01,9.551118051479301485e-01
1.835205165618933654e+00,-5.831466391477894140e-01,6.714731473747730384e-01
1.009560938391128371e+00,-7.331568388793557878e-01,1.570717292862331638e+00
2.267065070709304297e-01,-6.506730958435581469e-01,6.436404776060096200e-01
-1.356006723908617984e+00,-7.950069057479091095e-01,1.075676548478590178e+00
-1.429603853957704951e+00,-8.092620538263693986e-01,1.329855338010080601e+00
-1.456743306331445442e+00,-7.730773253583523852e-01,1.052427737397230167e+00
-1.395426555912334221e+00,-1.044716618611068348e+00,8.436482819472461703e-01
-1.294649736617645930e+00,-1.034520914115200529e+00,9.787724061043555634e-01
-1.136341050365068828e+00,-8.994008866729238383e-01,4.421515509242281983e-01
-1.900206040243686667e+00,-1.057490330622251840e+00,1.023746571022962293e+00
1.706854557299985198e-01,-8.560321042744346576e-01,8.979079130618238258e-01
-1.503158220736362516e-01,-9.195943148734236905e-01,1.415142010857926014e+00
-2.257549917225199487e-01,-8.296765398607205411e-01,1.136182582195781610e+00
-4.793261706518617271e-02,-8.580551272930933004e-01,1.178904779760609145e+00
-3.219529371127667627e-02,-7.474691645478334090e-01,9.541674774309267804e-01
1.841674528808959987e+00,-5.778691162534643766e-01,6.695928643539604819e-01
1.010189548937556525e+00,-7.326440362351166469e-01,1.570534590840133360e+00
2.290113821410638129e-01,-6.487928441721199091e-01,6.429705789881444700e-01
-9.811052078972904988e-01,-7.871405289337486400e-01,1.254650749356033934e+00
-5.159237040388963136e-01,-7.174244322051984701e-01,1.219939661113952134e+00
-3.362506786869674524e-01,-6.561701471537672026e-01,8.484093370924244981e-01
-1.333572662323124325e+00,8.817899497616608073e-01,-1.063721054942523836e-01
1.215462680762309677e+00,1.025189635251259945e+00,-6.957113068265985412e-02
9.646488926367303984e-02,1.017151956989183370e+00,-2.701809367141334572e-01
1.425995180609415103e+00,1.112804843921967324e+00,-3.726125106821240873e-01
-1.013403953881743425e+00,9.093815815358105015e-01,1.771517917611948045e-01
-8.498913629941660941e-02,9.894100904249697459e-01,9.994971360092483326e-02
5.110514711173776981e+00,1.270444847152134793e+00,2.205239836299191791e-01
2.291925630448256257e+00,1.192027885622126249e+00,1.360255854037200896e-01
-1.331426631045372622e+00,8.835406211751521965e-01,-1.069958370819162619e-01
1.216794494309866304e+00,1.026276090947399799e+00,-6.995821459290002542e-02
9.446756619369435504e-02,1.015522597511355984e+00,-2.696004263075839624e-01
1.425991605347207036e+00,1.112801927324521767e+00,-3.726114715528269228e-01
-1.014155508047970056e+00,9.087684849755957028e-01,1.773702266359217516e-01
-8.432082331742209169e-02,9.899552811894160032e-01,9.975547229529371784e-02
5.109903874788039424e+00,1.269946544163768509e+00,2.207015196950402325e-01
6.731273308185382609e-01,1.170408894397145128e+00,-2.022522118408906777e-01
-1.333938757823179388e+00,8.814912994422556825e-01,-1.062657019530491020e-01
1.217637325487763711e+00,1.026963648703356879e+00,-7.020317860352393025e-02
4.457930834964853872e-01,1.005118101609310477e+00,-8.305128339824516259e-02
1.425735446322536903e+00,1.112592960061813407e+00,-3.725370204128046758e-01
-1.014414050580778826e+00,9.085575733145901944e-01,1.774453705288087935e-01
-8.433347861063435202e-02,9.899449573603621433e-01,9.975915048312325450e-02
5.112877800592686484e+00,1.272372588437221230e+00,2.198371653480381827e-01
6.362992718051363461e-01,1.152464961628955509e+00,-2.006584622232707449e-01
-1.333163232375101481e+00,8.821239510939163919e-01,-1.064911039423016292e-01
1.218343717849782459e+00,1.027539903545360067e+00,-7.040848746087535748e-02
4.450226882659249483e-01,1.004489635043508411e+00,-8.282737247706348227e-02
1.425308866465954560e+00,1.112244968320857952e+00,-3.724130374429523993e-01
-1.014831028304574279e+00,9.082174147210604342e-01,1.775665626942630471e-01
-8.517666163973304505e-02,9.892571125741805860e-01,1.000042167572653129e-01
5.111232987026371966e+00,1.271030796208505231e+00,2.203152209047134213e-01
1.024577737133823385e+00,1.150443626625620608e+00,-6.956985674833965350e-03
-1.334811814154282184e+00,8.807790848640829617e-01,-1.060119531763354106e-01
1.215867774995528006e+00,1.025520099630422566e+00,-6.968886898025983268e-02
9.428699842713493540e-02,1.015375295451786508e+00,-2.695479453298440520e-01
1.426562523646641489e+00,1.113267666270929990e+00,-3.727774056568748939e-01
-1.014242596895340132e+00,9.086974403654329846e-01,1.773955385060706769e-01
-8.499147440740022208e-02,9.894081830628308483e-01,9.995039315849693629e-02
5.110314507840170606e+00,1.270281526954212259e+00,2.205821715717355136e-01
1.025099112514090693e+00,1.150868949864566337e+00,-7.108520415764513212e-03
-1.329353160565384107e+00,8.852320995490542410e-01,-1.075984792930830547e-01
4.417306824418970379e+00,1.181476047900609450e+00,-1.011053562380209714e-03
1.425246429902761180e+00,1.112194034344511584e+00,-3.723948906167190431e-01
-1.012833977635525740e+00,9.098465519819394220e-01,1.769861314594695922e-01
-8.427070154627831766e-02,9.899961691078936754e-01,9.974090469219484834e-02
4.714747684607228706e+00,1.272570335500531558e+00,1.375101609876265008e-01
6.694711201341890794e-01,1.167426261481609107e+00,-2.011895553369408007e-01
-1.333288094151449332e+00,8.820220924002635243e-01,-1.064548135886579094e-01
1.216448193277400946e+00,1.025993588392900779e+00,-6.985756419929733951e-02
9.498414050756813498e-02,1.015944004176588811e+00,-2.697505656463156098e-01
1.425860035697954720e+00,1.112694596538518210e+00,-3.725732315946924667e-01
-1.013059968257184140e+00,9.096621952462495830e-01,1.770518143275179035e-01
-8.498779699484347583e-02,9.894111829916322209e-01,9.994932433979134001e-02
5.111924647038086356e+00,1.271595032817224302e+00,2.201141939198308639e-01
1.067421293987501407e+00,1.173294831816196648e+00,-1.029910497252425894e-02
-1.333345729648249156e+00,8.819750749976300597e-01,-1.064380621646234537e-01
1.215277107628659037e+00,1.025038249955266378e+00,-6.951719492390390220e-02
9.683200626721592819e-02,1.017451440622144210e+00,-2.702876371494216112e-01
1.426091894289649664e+00,1.112883740197634808e+00,-3.726406199543172981e-01
-1.014349275909602000e+00,9.086104146530755710e-01,1.774265441450032232e-01
-8.455542861849589531e-02,9.897638968427379114e-01,9.982365897012465683e-02
4.715437539962780811e+00,1.273133099921968769e+00,1.373096585156271809e-01
2.292049856622433879e+00,1.192129225809566595e+00,1.359894797841737224e-01
-1.334474354802007046e+00,8.810543746268035825e-01,-1.061100337866921761e-01
4.077033498154543523e+00,1.200896607598138210e+00,-1.907724519197130097e-01
1.427065319013466338e+00,1.113677832462197204e+00,-3.729235402242835340e-01
-1.014228114245888213e+00,9.087092548998481067e-01,1.773913292077114734e-01
-8.509418090809768576e-02,9.893243980143019423e-01,9.998024420932158374e-02
5.112490401069887724e+00,1.272056558900655387e+00,2.199497607803232169e-01
6.706886728415951682e-01,1.168419506426998877e+00,-2.015434299943737739e-01
-1.332880888811022402e+00,8.823542789607750070e-01,-1.065731654673666429e-01
4.076033014938333920e+00,1.200080441783383245e+00,-1.904816672553203138e-01
1.425862850507565893e+00,1.112696892780316693e+00,-3.725740497028374731e-01
-1.013092463418140854e+00,9.096356866161314780e-01,1.770612588582407276e-01
-8.476725439178760257e-02,9.895910953883567673e-01,9.988522490686244093e-02
5.113242102786617949e+00,1.272669775828384031e+00,2.197312830208950352e-01
2.291589703351213370e+00,1.191753845829739422e+00,1.361232206729495464e-01
-6.328959447318067699e-01,9.370459490953969572e-01,-1.457203070015763990e-02
-2.045416008638843153e-01,1.099092510785099952e+00,-7.589241904882410017e-01
-2.169600525648503545e-02,1.119120816906509441e+00,-1.187905637693307537e-01
-3.701857304327917375e-01,1.177462988524016652e+00,-6.500178121764647043e-01
-7.549807217930418202e-02,1.198391746876299013e+00,-1.229985352573859991e+00
-1.334847333495958743e-01,1.095917078488240382e+00,-2.858592836924228608e-01
-1.403371793056046535e+00,9.988324589736664594e-01,-2.003448664170710269e-01
-6.335781728613153474e-01,9.364894067485109996e-01,-1.437374503732560815e-02
-2.051300890233122287e-01,1.098612438845529615e+00,-7.587531498059327806e-01
-2.227576523610998518e-02,1.118647865168322708e+00,-1.186220598820369176e-01
-3.695244317747480856e-01,1.178002457202045550e+00,-6.502100148093795662e-01
-7.664095298173881354e-02,1.197459417151847560e+00,-1.229653180874032525e+00
-1.335851471424647774e-01,1.095835163765692455e+00,-2.858300990038776801e-01
-1.403807418893516790e+00,9.984770877782210841e-01,-2.002182542851559111e-01
-6.332243354031162896e-01,9.367780573052451043e-01,-1.447658584951014293e-02
-2.035910578181984454e-01,1.099867936826009585e+00,-7.592004603307055399e-01
-2.310585032048502810e-02,1.117970705313735991e+00,-1.183808004498278221e-01
-3.693728406571311629e-01,1.178126120933745247e+00,-6.502540738915779661e-01
-7.601792665437831498e-02,1.197967664348647654e+00,-1.229834259875233649e+00
-1.339330144802785560e-01,1.095551383463740924e+00,-2.857289933726780973e-01
-1.403957046454428870e+00,9.983550258603565153e-01,-2.001747658993650869e-01
-6.328577972515498917e-01,9.370770687271910981e-01,-1.458311804481690621e-02
-2.055666115138442829e-01,1.098256336185962967e+00,-7.586262770669875977e-01
-2.145331872781737828e-02,1.119318793689318969e+00,-1.188610992062555660e-01
-3.689753736499564174e-01,1.178450363238356724e+00,-6.503695953800107121e-01
-7.612898678359966698e-02,1.197877064647039358e+00,-1.229801980890559143e+00
-1.343011643373482056e-01,1.095251057258184391e+00,-2.856219927444818563e-01
-1.403260982627677622e+00,9.989228549764056497e-01,-2.003770728276359214e-01
-6.330946271602196918e-01,9.368838696087689044e-01,-1.451428480064551052e-02
-2.044023131882782562e-01,1.099206137717970266e+00,-7.589646736461280740e-01
-2.268194907304895216e-02,1.118316511921367162e+00,-1.185040048974130011e-01
-3.701767866022525055e-01,1.177470284647150756e+00,-6.500204116491190565e-01
-7.504728269005658814e-02,1.198759488148530172e+00,-1.230116371933524189e+00
-1.334354060811649978e-01,1.095957318273952152e+00,-2.858736203779000951e-01
-1.403328492658194593e+00,9.988677822093979808e-01,-2.003574514274475138e-01
-6.337679228092278905e-01,9.363346141259776267e-01,-1.431859531164472732e-02
-2.050287218271879264e-01,1.098695131327396268e+00,-7.587826115956238793e-01
-2.193387936872033886e-02,1.118926765956452352e+00,-1.187214270334281674e-01
-3.697108107611502548e-01,1.177850414514246546e+00,-6.501558448341787644e-01
-7.609811467818503039e-02,1.197902249234507277e+00,-1.229810953689569164e+00
-1.336603978994129749e-01,1.095773776333739180e+00,-2.858082278062903381e-01
-1.402785824605222054e+00,9.993104754064653372e-01,-2.005151747606364887e-01
-6.331804561532879960e-01,9.368138527519919156e-01,-1.448933909986802049e-02
-2.048021864036691786e-01,1.098879932496982681e+00,-7.588484528071841595e-01
-2.212051940601385616e-02,1.118774510310744708e+00,-1.186671811852946512e-01
-3.700072510733633524e-01,1.177608586920316336e+00,-6.500696861707422336e-01
-7.542663503537780367e-02,1.198450023270976939e+00,-1.230006115366863551e+00
-1.329030098132661930e-01,1.096391632040262243e+00,-2.860283582761243837e-01
-1.402251759881626203e+00,9.997461502515833098e-01,-2.006703975858661060e-01
-6.330279797326481273e-01,9.369382386887734615e-01,-1.453365549027338388e-02
-2.053335498180412222e-01,1.098446461303267840e+00,-7.586940151018679579e-01
-2.192012312174886415e-02,1.118937987912338894e+00,-1.187254252071047456e-01
-3.685468869868631647e-01,1.178799910497950298e+00,-6.504941325521548245e-01
-7.545402267889453340e-02,1.198427681208638518e+00,-1.229998155306565089e+00
-1.337284640818290349e-01,1.095718249873795846e+00,-2.857884447637668579e-01
-1.403820857339403094e+00,9.984661250754408579e-01,-2.002143484785278982e-01
-6.339632456261692361e-01,9.361752753150446305e-01,-1.426182586378957340e-02
-2.058625410743133710e-01,1.098014925248810725e+00,-7.585402668505933921e-01
-2.121495656391554629e-02,1.119513242778075179e+00,-1.189303777915542704e-01
-3.691617980365135554e-01,1.178298283514400024e+00,-6.503154122095173850e-01
-7.583462352847883392e-02,1.198117197836739312e+00,-1.229887535869356174e+00
-1.329251764389554613e-01,1.096373549136098857e+00,-2.860219156744820967e-01
-1.403396524790494482e+00,9.988122835265734745e-01,-2.003376782813934553e-01
-1.874681232219399529e+00,1.045235086132956015e+00,-3.001299406355902866e-01
-1.763543967521116418e+00,1.067483388545724443e+00,-3.439762755275157513e-01
-6.338138337159934244e-01,9.362971613111583657e-01,-1.430525157194026398e-02
-2.055032555975117303e-01,1.098308020144509678e+00,-7.586446910978973390e-01
-2.180547638028064797e-02,1.119031513470432504e+00,-1.187587466198995190e-01
-3.682805923775843149e-01,1.179017146082941059e+00,-6.505715295412638488e-01
-7.517646883117037881e-02,1.198654101760823876e+00,-1.230078824728254361e+00
-1.336178125540027906e-01,1.095808516249981990e+00,-2.858206049908073032e-01
-1.403474510906782768e+00,9.987486646660977962e-01,-2.003150120674232759e-01
-1.874996672496489047e+00,1.044977758906885379e+00,-3.000382597421746844e-01
-1.763773522054944198e+00,1.067296124471628360e+00,-3.439095568289933791e-01
-2.770601866764554888e-01,-1.083984982683417364e+00,-7.498602780098697629e-01
-1.448906760715573006e+00,-1.032696850859665005e+00,-1.127211732599540106e+00
5.657634113785408481e+00,-9.513323182077767504e-01,-5.528896113217018904e-01
1.400875120763371173e+00,-9.856637957401793715e-01,-7.796517025154695579e-01
3.477031071806503171e+00,-1.045248971339709509e+00,7.330858430663877989e-02
1.474471209553746665e+00,-8.535038859729300320e-01,-1.067657662567961907e+00
8.546383117151782338e-01,-9.479907279590703562e-01,-5.181150156167944054e-01
2.754286937942485469e+00,-8.701627787410646242e-01,-4.653229668038267319e-01
6.680686432033974276e-01,-8.967673594794682845e-01,-5.238921941601450971e-01
-1.108937537981505850e+00,-9.162028519784881642e-01,-5.516029940111913943e-01
2.683425602729522907e+00,-8.656012881830708050e-01,-2.408050882644930946e-01
8.480435987372450413e+00,-5.785861700624163051e-01,-9.825121720904261835e-01
-1.211298398433648726e+00,-8.984453167407513430e-01,-3.662156578899985471e-01
-9.801570534130042978e-01,-8.168868473456469825e-01,-7.656567274669280332e-01
2.949556952733939363e-01,-8.034497756219940445e-01,-5.777828429177733760e-01
2.217788521886940867e+00,-7.897133250895496115e-01,-3.222520456122764942e-01
2.592468879390652958e+00,-6.377072482253081098e-01,-1.020227051214920744e+00
1.154361882235522829e+00,-6.360420679130518451e-01,-1.111864387140967692e+00
1.751229810587383806e+00,-7.855752707028628157e-01,-1.110695437843901012e-01
6.086240518071356354e-01,-7.796111601026415316e-01,-1.343693168236175794e-01
-2.161134736662236044e-01,-6.334981305985730726e-01,-1.034626104220540910e+00
